"cluster"	"P1"	"P2"	"P3"	"P4"	"P5"	"HIST1H2AC"	"CARD11"	"SF3B1"	"LTB"	"ACTB"	"RHOA"	"HIST1H2BK"	"HIST1H2AM"	"TOX"	"ETS1"	"HIST1H1B"	"HIST1H1D"	"KLHL6"	"ZFP36L1"	"HIST1H1C"	"STAT3"	"HIST1H2BC"	"CD58"	"NFKBIA"	"CD83"	"BRAF"	"NFKBIE"	"HIST1H1E"	"SGK1"	"SV.MYC"	"X18Q21.33.BCL2..AMP"	"BTG1"	"PRDM1"	"HLA.A"	"X19Q.AMP"	"X19P13.2.DEL"	"ZC3H12A"	"GRHPR"	"X19Q13.42.AMP"	"TBL1XR1"	"X17Q25.1.DEL"	"PIM1"	"X18P.AMP"	"ETV6"	"MYD88"	"X3P.AMP"	"CD79B"	"X13Q.AMP"	"X18Q.AMP"	"X10Q23.31.DEL"	"X19Q13.32.DEL"	"X8Q12.1.DEL"	"X1Q42.12.DEL"	"X11Q23.3.AMP"	"X3Q28.AMP"	"X6Q.DEL"	"X12P13.2.DEL"	"X2Q22.2.DEL"	"X6P.AMP"	"X13Q31.3.AMP"	"X11Q.AMP"	"X5Q.AMP"	"X19P13.3.DEL"	"X13Q14.2.DEL"	"X17Q24.3.AMP"	"X8Q24.22.AMP"	"X18Q23.DEL"	"X1Q23.3.AMP"	"X3Q28.DEL"	"X1P36.32.DEL"	"X16Q12.1.DEL"	"X2P16.1.AMP"	"X3P21.31.DEL"	"X14Q32.31.DEL"	"X4Q21.22.DEL"	"X1P13.1.DEL"	"X1P36.11.DEL"	"X1P31.1.DEL"	"X4Q35.1.DEL"	"X9Q21.13.DEL"	"X9P21.3.DEL"	"X21Q.AMP"	"X17P11.2.DEL"	"X17P.DEL"	"TP53"	"PTEN"	"MEF2B"	"GNA13"	"IRF8"	"HVCN1"	"TNFRSF14"	"KMT2D"	"EZH2"	"CREBBP"	"SV.BCL2"	"BCL2"	"SV.CD274.PDCD1LG2"	"SPEN"	"HLA.B"	"ZEB2"	"SV.TP63"	"X5P.AMP"	"FAS"	"TMEM30A"	"NOTCH2"	"B2M"	"CD70"	"UBE2A"	"TNFAIP3"	"BCL10"	"SV.BCL6"
"DLBCL_RICOVER_787"	3	0.018669970135377	0.018669970135377	0.924719516072826	0.0192705735210435	0.018669970135377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_325"	3	0.0186286360636998	0.0186286360636998	0.924904500027349	0.019209591781552	0.0186286360636998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_MC_F502_RFK"	3	0.0183376572093734	0.0192749171825505	0.924998476100675	0.0190512922980281	0.0183376572093734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	2	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	1	1	0	1	2	0	0	2	0	0	2	2	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1135_NULLPAIR"	3	0.0185870103170006	0.0185870103170006	0.92505151810701	0.0191874509419875	0.0185870103170006	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	1	0	1	1	1	0	0	0	0	1	0	0	1	1	0	0	0	1	1	0	1	1	0	2	0	0	0	0	0	0	0	2	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	3
"DLBCL_C_D_1152_NULLPAIR"	3	0.0185698914243758	0.0185698914243758	0.92513959070575	0.0191507350211226	0.0185698914243758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	1	0	0	0	2	0	2	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS1921"	3	0.0178625306700094	0.0178625306700094	0.927970460416559	0.0184419475734124	0.0178625306700094	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	0	2	0	0	1	1	1	1	1	0	0	1	0	1	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_266"	3	0.0173762046778969	0.0173762046778969	0.92989734809029	0.017974037876019	0.0173762046778969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
"DLBCL_LS88"	3	0.0167146065551527	0.0167146065551527	0.932564792456246	0.0172913878782954	0.0167146065551527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_288"	3	0.0163870173302018	0.0163870173302018	0.9338759796174	0.0169629683919946	0.0163870173302018	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	0	0	0	0	1	0	0	2	1	1	1	0	0	0	1	0	1	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1108_NULLPAIR"	3	0.016149271035808	0.016149271035808	0.934060780011988	0.0174914068805883	0.016149271035808	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_DFCI_DLBCL_GOE07"	3	0.0162711790086121	0.0162711790086121	0.934339635255763	0.0168468277184005	0.0162711790086121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_839"	3	0.0162233776748925	0.0162233776748925	0.934530966715803	0.0167989002595191	0.0162233776748925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1131_NULLPAIR"	3	0.0157567007633469	0.0157567007633469	0.936379598716158	0.0163502989938008	0.0157567007633469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1210"	3	0.0151507662686434	0.0151507662686434	0.938580032662777	0.0157424097199896	0.0153760250799464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	2	0	1	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DFCIDL003_DT"	3	0.0149499566569096	0.0149499566569096	0.93962831858748	0.0155218114417916	0.0149499566569096	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	1	0	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	2	1	1	0	1	1	1	0	1	1	1	0	1	2	0	0	0	0	2	0	2	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3
"DLBCL_RICOVER_1235"	3	0.0145859245227036	0.0145859245227036	0.941085611802675	0.0151566146292141	0.0145859245227036	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	1	1	1	0	2	1	1	0	0	1	1	0	0	0	2	0	1	2	0	0	0	0	0	0	1	0	2	3	2	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_299"	3	0.0145274219267366	0.0145274219267366	0.941319814496734	0.0150979197230566	0.0145274219267366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	1	2	0	0	1	1	0	1	1	0	1	1	1	1	2	1	0	1	1	1	1	0	1	1	1	0	1	0	0	0	0	0	0	2	2	0	2	3	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_533"	3	0.0144256103136671	0.0144256103136671	0.941727399088497	0.0149957699705021	0.0144256103136671	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	0	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1118_NULLPAIR"	3	0.0144918261448853	0.0144918261448853	0.942032695420459	0.0144918261448853	0.0144918261448853	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	2	1	0	0	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
"DLBCL_RICOVER_780"	3	0.0140920607214965	0.0140920607214965	0.943043556854091	0.0146802609814199	0.0140920607214965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	2	1	0	0	1	0	1	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1136_NULLPAIR"	3	0.0139288814077211	0.0139288814077211	0.943716029255373	0.0144973265214634	0.0139288814077211	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1	1	1	0	0	0	0	1	0	0	0	0	0	0	1	1	1	0	1	0	1	1	1	0	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_948"	3	0.0137979883140688	0.0137979883140688	0.944240071875602	0.0143659631821915	0.0137979883140688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	2	0	1	2	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
"DLBCL_LS2089"	3	0.0137520902938803	0.0137520902938803	0.944404690288482	0.0143390388298769	0.0137520902938803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	2	0	2	0	0	1	1	1	0	1	0	0	1	1	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	1	1	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS3749"	3	0.0134913948118868	0.0134913948118868	0.945467578662283	0.0140582369020563	0.0134913948118868	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	1	0	1	1	2	0	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_MC_F210_GWC"	3	0.0131809973701232	0.0131809973701232	0.946710361423462	0.0137466464661689	0.0131809973701232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_335"	3	0.0123550795390158	0.0123550795390158	0.949998489045637	0.0129362723373161	0.0123550795390158	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	1	1	0	0	1	0	0	0	0	2	1	0	0	1	1	1	0	1	1	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_MC_F089_HCZ"	3	0.0123520297368143	0.0123520297368143	0.950029660762985	0.0129142500265719	0.0123520297368143	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	2	0	1	1	0	1	0	1	1	1	1	1	0	1	1	1	0	2	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_126"	3	0.0115122804245851	0.011701055126609	0.953185016556374	0.0120893674678472	0.0115122804245851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	0	1	1	0	0	0	1	0	1	2	0	1	2	0	0	0	0	0	2	2	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_MC_F739_AMA3"	3	0.0114221826087698	0.0114221826087698	0.953753358117444	0.0119800940562466	0.0114221826087698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	2	0	2	0	1	1	0	0	0	1	0	0	1	1	1	0	1	0	1	1	1	2	0	1	2	0	0	0	0	0	2	2	0	2	3	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_174"	3	0.0110155977314573	0.0110155977314573	0.955381752469373	0.0115714543362547	0.0110155977314573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	1	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0
"DLBCL_C_D_1119_NULLPAIR"	3	0.0105401902600379	0.0105401902600379	0.95728592961295	0.0110934996069366	0.0105401902600379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3
"DLBCL_RICOVER_253"	3	0.0101292977432644	0.0101292977432644	0.958931835965402	0.0106802708048048	0.0101292977432644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	1	0	1	0	1	0	0	1	0	2	2	0	1	0	1	0	1	1	0	1	1	1	1	1	1	1	0	0	1	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
"DLBCL_RICOVER_107"	3	0.0098331912871678	0.0098331912871678	0.960118028169209	0.0103823979692875	0.0098331912871678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	1	2	0	0	1	1	0	1	1	1	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS2258"	3	0.00934733568158533	0.00934733568158533	0.962064509984104	0.00989348297114007	0.00934733568158533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	0	1	1	0	1	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_401"	3	0.00796550808609409	0.00874498653328172	0.966765497634132	0.00855849966039807	0.00796550808609409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	1	0	0	1	2	0	0	0	0	0	2	2	0	0	3	2	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0
"DFCIDL008_DT"	4	0.0302441238780932	0.0302441238780932	0.45207030357994	0.457197324785781	0.0302441238780932	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS1683"	4	0.0201948242331876	0.0201948242331876	0.466897869117924	0.472517658182514	0.0201948242331876	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1140_NULLPAIR"	4	0.104468458781818	0.104468458781818	0.10457237103553	0.582022252619016	0.104468458781818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1105_NULLPAIR"	4	0.0606521681561361	0.0431559788542191	0.0433368145222174	0.809699059613208	0.0431559788542191	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0
"DLBCL_RICOVER_215"	4	0.0470357008883787	0.0470357008883787	0.0470357008883787	0.811857196446485	0.0470357008883787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS1546"	4	0.0294195726533941	0.0294195726533941	0.0355481333619806	0.876193148677837	0.0294195726533941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_LS3200"	4	0.0288900855863202	0.0288900855863202	0.0290422367391459	0.884287506501893	0.0288900855863202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_105"	4	0.0265406912161708	0.0265406912161708	0.0266878028597528	0.893690123491735	0.0265406912161708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1120_NULLPAIR"	4	0.0260519213915737	0.0260519213915737	0.0260519213915737	0.895792314433705	0.0260519213915737	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_RICOVER_1032"	4	0.0249551170341227	0.0249551170341227	0.0251069905273352	0.900027658370297	0.0249551170341227	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	1	1	0	0	0	2	0	2	0	2	2	1	0	0	0	0	0	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"DLBCL_C_D_1145_NULLPAIR"	4	0.0246007519541748	0.0246007519541748	0.0246007519541748	0.901596992183301	0.0246007519541748	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0
